opp_id,account_id,account_name,segment,division,rep_id,is_cross_division_deal,region,created_date,close_date,stage,probability,amount,is_closed,is_won,is_renewal,loss_reason,competitor,is_stalled,sales_cycle_days_actual,fiscal_quarter
101828,5357,Kane PLC,Fund/Asset Manager,Arc Suite,1017,False,Mid-Atlantic,2025-06-10,2025-08-09,Closed Lost,0,44682.73,True,False,False,Lost to Competitor,Intralinks,False,60.0,FY2025-Q3
101829,5331,Boone-Simmons,Fund/Asset Manager,Arc Suite,1012,False,Southeast,2025-05-10,2025-08-14,Closed Lost,0,35098.05,True,False,True,Budget Cut,Datasite,False,96.0,FY2025-Q3
101830,5138,"Hurst, Freeman and Nelson",Fund/Asset Manager,Arc Suite,1013,False,Northeast,2025-02-07,2025-05-07,Closed Lost,0,60375.97,True,False,False,Timing - Not Ready,Donnelley Legacy/Manual Process,False,89.0,FY2025-Q2
101831,5214,Gonzales-Harrison,Fund/Asset Manager,Arc Suite,1016,False,Texas/Central,2024-12-23,2025-05-24,Closed Lost,0,57024.85,True,False,False,Feature Gap,Donnelley Legacy/Manual Process,False,152.0,FY2025-Q2
101832,5140,"Yates, Ramsey and Pittman",Fund/Asset Manager,Arc Suite,1013,False,West,2025-01-18,2025-04-21,Closed Lost,0,48923.95,True,False,False,Lost to Competitor,Ideagen/Q4,False,93.0,FY2025-Q2
101833,5158,Sanders-Espinoza,Fund/Asset Manager,Arc Suite,1016,False,Mid-Atlantic,2026-03-17,2026-06-09,Closed Lost,0,59175.42,True,False,True,Feature Gap,Workiva,False,84.0,FY2026-Q2
101834,5431,"Valentine, Joyce and Murray",Fund/Asset Manager,Arc Suite,1012,False,Mid-Atlantic,2024-09-04,2025-01-25,Closed Lost,0,61465.39,True,False,True,Price,Datasite,False,143.0,FY2025-Q1
101835,5002,Burton Ltd,Fund/Asset Manager,Arc Suite,1016,False,Texas/Central,2026-06-20,2026-09-23,Prospecting,10,34001.43,False,,True,,,False,,FY2026-Q3
101836,5227,"Johnson, Miller and King",Fund/Asset Manager,Arc Suite,1015,False,Southeast,2025-08-29,2026-01-17,Closed Won,100,66155.13,True,True,False,,,False,141.0,FY2026-Q1
101837,5280,"Phillips, Spence and Barrett",Fund/Asset Manager,Arc Suite,1017,False,Midwest,2025-03-12,2025-06-18,Closed Lost,0,56870.03,True,False,True,Budget Cut,Workiva,False,98.0,FY2025-Q2
101838,5136,Castaneda-Ashley,Fund/Asset Manager,Arc Suite,1017,False,West,2025-10-31,2026-01-18,Closed Lost,0,13338.84,True,False,False,No Decision / Stalled,Donnelley Legacy/Manual Process,False,79.0,FY2026-Q1
101839,5237,Gay Inc,Fund/Asset Manager,Arc Suite,1016,False,Mid-Atlantic,2025-11-15,2026-02-16,Closed Lost,0,54895.83,True,False,True,No Decision / Stalled,Workiva,False,93.0,FY2026-Q1
101840,5470,"Kennedy, Johnson and Lucas",Fund/Asset Manager,Arc Suite,1015,False,Texas/Central,2024-12-28,2025-04-13,Closed Lost,0,70579.62,True,False,False,Price,Ideagen/Q4,False,106.0,FY2025-Q2
101841,5017,Spence PLC,Fund/Asset Manager,Arc Suite,1012,False,Mid-Atlantic,2025-05-24,2025-08-22,Closed Lost,0,67446.42,True,False,False,Budget Cut,Workiva,False,90.0,FY2025-Q3
101842,5025,"Robinson, Jones and Welch",Fund/Asset Manager,Arc Suite,1014,False,Mid-Atlantic,2024-12-17,2025-04-04,Closed Won,100,60365.82,True,True,True,,,False,108.0,FY2025-Q2
101843,5026,Jones Inc,Fund/Asset Manager,Arc Suite,1017,False,Mid-Atlantic,2025-04-05,2025-07-22,Closed Lost,0,78910.97,True,False,True,Price,Datasite,False,108.0,FY2025-Q3
101844,5195,Wilson-Jones,Fund/Asset Manager,Arc Suite,1016,False,Southeast,2026-03-31,2026-06-30,Closed Lost,0,84971.47,True,False,True,Budget Cut,Donnelley Legacy/Manual Process,False,91.0,FY2026-Q2
101845,5167,"Nelson, Morton and Medina",Fund/Asset Manager,Arc Suite,1014,False,Northeast,2026-05-19,2026-07-29,Needs Analysis,40,77517.48,False,,False,,,False,,FY2026-Q3
101846,5358,"Morales, Thomas and Schultz",Fund/Asset Manager,Arc Suite,1014,False,West,2025-06-15,2025-11-20,Closed Lost,0,65253.3,True,False,True,Budget Cut,Datasite,False,158.0,FY2025-Q4
101847,5137,Medina-Navarro,Fund/Asset Manager,Arc Suite,1012,False,West,2024-10-24,2025-01-03,Closed Won,100,40553.64,True,True,True,,,False,71.0,FY2025-Q1
101848,5357,Kane PLC,Fund/Asset Manager,Arc Suite,1012,False,Mid-Atlantic,2025-02-27,2025-05-03,Closed Won,100,51981.02,True,True,False,,,False,65.0,FY2025-Q2
101849,5445,Lowery-Kennedy,Fund/Asset Manager,Arc Suite,1016,False,Midwest,2026-03-24,2026-06-10,Closed Lost,0,73015.41,True,False,False,Budget Cut,Toppan Merrill,False,78.0,FY2026-Q2
101850,5269,Schmidt PLC,Fund/Asset Manager,Arc Suite,1012,False,Northeast,2024-09-21,2024-12-27,Closed Won,100,23528.18,True,True,True,,,False,97.0,FY2024-Q4
101851,5026,Jones Inc,Fund/Asset Manager,Arc Suite,1015,False,Mid-Atlantic,2026-04-01,2026-08-11,Proposal,60,63315.69,False,,False,,,False,,FY2026-Q3
101852,5456,"Butler, Beck and Miller",Fund/Asset Manager,Arc Suite,1013,False,Midwest,2025-12-01,2026-02-04,Closed Won,100,71653.81,True,True,False,,,False,65.0,FY2026-Q1
101853,5321,"Smith, Garrison and Thomas",Fund/Asset Manager,Arc Suite,1013,False,Mid-Atlantic,2025-01-08,2025-03-26,Closed Won,100,103711.5,True,True,False,,,False,77.0,FY2025-Q1
101854,5229,"Bryan, Smith and Booth",Fund/Asset Manager,Arc Suite,1016,False,Midwest,2025-04-29,2025-08-01,Closed Lost,0,49339.11,True,False,False,Lost to Competitor,Donnelley Legacy/Manual Process,False,94.0,FY2025-Q3
101855,5196,Jones-Soto,Fund/Asset Manager,Arc Suite,1017,False,Mid-Atlantic,2025-03-03,2025-05-25,Closed Lost,0,42000.65,True,False,False,Feature Gap,Datasite,False,83.0,FY2025-Q2
101856,5476,Acosta Inc,Fund/Asset Manager,Arc Suite,1017,False,Texas/Central,2024-09-04,2024-12-06,Closed Won,100,61349.84,True,True,False,,,False,93.0,FY2024-Q4
101857,5091,"Rivera, Johnson and Wiley",Fund/Asset Manager,Arc Suite,1012,False,Texas/Central,2025-09-29,2025-12-20,Closed Lost,0,36143.65,True,False,False,No Decision / Stalled,Toppan Merrill,False,82.0,FY2025-Q4
101858,5237,Gay Inc,Fund/Asset Manager,Arc Suite,1014,False,Mid-Atlantic,2025-11-03,2025-12-11,Closed Lost,0,85427.57,True,False,True,No Decision / Stalled,In-house Build,False,38.0,FY2025-Q4
101859,5002,Burton Ltd,Fund/Asset Manager,Arc Suite,1017,False,Texas/Central,2026-02-21,2026-05-11,Closed Lost,0,71160.54,True,False,False,Budget Cut,Donnelley Legacy/Manual Process,False,79.0,FY2026-Q2
101860,5358,"Morales, Thomas and Schultz",Fund/Asset Manager,Arc Suite,1015,False,West,2024-11-22,2025-03-06,Closed Lost,0,40061.95,True,False,False,Price,Ideagen/Q4,False,104.0,FY2025-Q1
101861,5227,"Johnson, Miller and King",Fund/Asset Manager,Arc Suite,1014,False,Southeast,2026-04-08,2026-06-30,Closed Lost,0,18969.11,True,False,False,Feature Gap,Intralinks,False,83.0,FY2026-Q2
101862,5425,White Ltd,Fund/Asset Manager,Arc Suite,1015,False,Mid-Atlantic,2025-01-04,2025-04-21,Closed Won,100,32194.94,True,True,True,,,False,107.0,FY2025-Q2
101863,5294,Taylor and Sons,Fund/Asset Manager,Arc Suite,1014,False,West,2025-11-21,2026-02-18,Closed Lost,0,68258.77,True,False,True,Timing - Not Ready,Datasite,False,89.0,FY2026-Q1
101864,5053,Sandoval-Cunningham,Fund/Asset Manager,Arc Suite,1015,False,Texas/Central,2026-03-13,2026-05-15,Closed Lost,0,40705.69,True,False,True,Lost to Competitor,Donnelley Legacy/Manual Process,False,63.0,FY2026-Q2
101865,5079,Dickson-Brady,Fund/Asset Manager,Arc Suite,1015,False,Northeast,2024-10-16,2025-02-08,Closed Lost,0,55539.05,True,False,False,Lost to Competitor,Intralinks,False,115.0,FY2025-Q1
101866,5002,Burton Ltd,Fund/Asset Manager,Arc Suite,1012,False,Texas/Central,2025-02-06,2025-06-12,Closed Lost,0,19566.97,True,False,False,Feature Gap,Intralinks,False,126.0,FY2025-Q2
101867,5140,"Yates, Ramsey and Pittman",Fund/Asset Manager,Arc Suite,1013,False,West,2026-03-18,2026-05-18,Closed Lost,0,94331.68,True,False,False,No Decision / Stalled,Toppan Merrill,False,61.0,FY2026-Q2
101868,5430,Mckee-Lee,Fund/Asset Manager,Arc Suite,1015,False,Mid-Atlantic,2024-11-08,2025-03-03,Closed Won,100,49831.07,True,True,True,,,False,115.0,FY2025-Q1
101869,5091,"Rivera, Johnson and Wiley",Fund/Asset Manager,Arc Suite,1014,False,Texas/Central,2025-03-09,2025-06-24,Closed Lost,0,97979.91,True,False,False,No Decision / Stalled,Toppan Merrill,False,107.0,FY2025-Q2
101870,5090,May-Ross,Fund/Asset Manager,Arc Suite,1017,False,Northeast,2026-01-19,2026-05-18,Closed Won,100,63106.67,True,True,False,,,False,119.0,FY2026-Q2
101871,5124,Manning Group,Fund/Asset Manager,Arc Suite,1013,False,Texas/Central,2026-04-08,2026-09-15,Needs Analysis,40,86916.95,False,,True,,,False,,FY2026-Q3
101872,5476,Acosta Inc,Fund/Asset Manager,Arc Suite,1015,False,Texas/Central,2025-03-12,2025-05-23,Closed Lost,0,14084.34,True,False,True,No Decision / Stalled,In-house Build,False,72.0,FY2025-Q2
101873,5079,Dickson-Brady,Fund/Asset Manager,Arc Suite,1012,False,Northeast,2024-11-28,2025-01-23,Closed Lost,0,38873.55,True,False,True,Budget Cut,In-house Build,False,56.0,FY2025-Q1
101874,5186,"Washington, Hardy and Bray",Fund/Asset Manager,Arc Suite,1014,False,Texas/Central,2025-04-08,2025-06-14,Closed Lost,0,54605.52,True,False,True,Price,Donnelley Legacy/Manual Process,False,67.0,FY2025-Q2
101875,5431,"Valentine, Joyce and Murray",Fund/Asset Manager,Arc Suite,1015,False,Mid-Atlantic,2024-07-03,2024-11-02,Closed Lost,0,39882.44,True,False,False,No Decision / Stalled,Datasite,False,122.0,FY2024-Q4
101876,5196,Jones-Soto,Fund/Asset Manager,Arc Suite,1013,False,Mid-Atlantic,2026-03-11,2026-06-12,Closed Lost,0,61906.04,True,False,False,Feature Gap,Intralinks,False,93.0,FY2026-Q2
101877,5263,Young Ltd,Fund/Asset Manager,Arc Suite,1017,False,West,2026-03-11,2026-06-06,Closed Won,100,23476.6,True,True,True,,,False,87.0,FY2026-Q2
101878,5269,Schmidt PLC,Fund/Asset Manager,Arc Suite,1015,False,Northeast,2025-11-28,2026-02-12,Closed Lost,0,57286.28,True,False,True,Price,Datasite,False,76.0,FY2026-Q1
101879,5430,Mckee-Lee,Fund/Asset Manager,Arc Suite,1017,False,Mid-Atlantic,2025-04-29,2025-09-16,Closed Lost,0,41908.79,True,False,False,Budget Cut,Workiva,False,140.0,FY2025-Q3
101880,5306,Price LLC,Fund/Asset Manager,Arc Suite,1015,False,Southeast,2024-11-28,2025-03-01,Closed Lost,0,66316.78,True,False,True,Timing - Not Ready,Donnelley Legacy/Manual Process,False,93.0,FY2025-Q1
101881,5056,"Evans, Stewart and Walton",Fund/Asset Manager,Arc Suite,1013,False,West,2025-04-06,2025-07-13,Closed Lost,0,67877.44,True,False,False,Budget Cut,Datasite,False,98.0,FY2025-Q3
101882,5443,Combs Ltd,Fund/Asset Manager,Arc Suite,1014,False,Texas/Central,2024-11-03,2024-12-27,Closed Lost,0,25407.42,True,False,False,No Decision / Stalled,Intralinks,False,54.0,FY2024-Q4
101883,5405,"Miller, Lucas and Williams",Fund/Asset Manager,Arc Suite,1014,False,Midwest,2026-04-04,2026-07-17,Negotiation,80,60762.77,False,,False,,,True,,FY2026-Q3
101884,5028,"Washington, Ryan and Cummings",Fund/Asset Manager,Arc Suite,1016,False,Texas/Central,2026-02-02,2026-03-26,Closed Won,100,54402.98,True,True,False,,,False,52.0,FY2026-Q1
101885,5229,"Bryan, Smith and Booth",Fund/Asset Manager,Arc Suite,1013,False,Midwest,2024-09-07,2025-01-14,Closed Lost,0,69109.36,True,False,False,Lost to Competitor,Workiva,False,129.0,FY2025-Q1
101886,5161,"Burke, Martinez and Riggs",Fund/Asset Manager,Arc Suite,1012,False,Mid-Atlantic,2025-06-11,2025-09-19,Closed Lost,0,52455.62,True,False,False,Timing - Not Ready,Workiva,False,100.0,FY2025-Q3
101887,5431,"Valentine, Joyce and Murray",Fund/Asset Manager,Arc Suite,1012,False,Mid-Atlantic,2025-03-24,2025-07-20,Closed Lost,0,17475.0,True,False,False,Timing - Not Ready,Workiva,False,118.0,FY2025-Q3
101888,5017,Spence PLC,Fund/Asset Manager,Arc Suite,1013,False,Mid-Atlantic,2026-06-14,2026-08-20,Qualification,25,31949.26,False,,False,,,False,,FY2026-Q3
101889,5079,Dickson-Brady,Fund/Asset Manager,Arc Suite,1014,False,Northeast,2024-11-17,2025-02-24,Closed Lost,0,60245.86,True,False,True,Feature Gap,Toppan Merrill,False,99.0,FY2025-Q1
101890,5425,White Ltd,Fund/Asset Manager,Arc Suite,1017,False,Mid-Atlantic,2025-04-22,2025-07-03,Closed Lost,0,59579.92,True,False,True,Budget Cut,In-house Build,False,72.0,FY2025-Q3
101891,5280,"Phillips, Spence and Barrett",Fund/Asset Manager,Arc Suite,1013,False,Midwest,2026-02-23,2026-06-08,Closed Lost,0,75753.37,True,False,False,Price,Datasite,False,105.0,FY2026-Q2
101892,5053,Sandoval-Cunningham,Fund/Asset Manager,Arc Suite,1014,False,Texas/Central,2026-04-03,2026-07-24,Proposal,60,33363.51,False,,False,,,False,,FY2026-Q3
101893,5384,"Miller, Harrell and Reese",Fund/Asset Manager,Arc Suite,1013,False,Southeast,2026-03-14,2026-05-29,Closed Lost,0,46462.44,True,False,False,No Decision / Stalled,Donnelley Legacy/Manual Process,False,76.0,FY2026-Q2
101894,5025,"Robinson, Jones and Welch",Fund/Asset Manager,Arc Suite,1017,False,Mid-Atlantic,2025-10-05,2026-01-03,Closed Lost,0,19281.32,True,False,True,Budget Cut,Intralinks,False,90.0,FY2026-Q1
101895,5246,Monroe-Carpenter,Fund/Asset Manager,Arc Suite,1017,False,Texas/Central,2025-01-26,2025-04-09,Closed Lost,0,43122.01,True,False,False,Feature Gap,Toppan Merrill,False,73.0,FY2025-Q2
101896,5273,Estrada-Nolan,Fund/Asset Manager,Arc Suite,1014,False,Northeast,2025-02-20,2025-06-07,Closed Won,100,49510.81,True,True,True,,,False,107.0,FY2025-Q2
101897,5478,"Carter, Garcia and Murphy",Fund/Asset Manager,Arc Suite,1014,False,Texas/Central,2025-02-06,2025-04-14,Closed Won,100,28600.62,True,True,False,,,False,67.0,FY2025-Q2
101898,5468,Blackwell LLC,Fund/Asset Manager,Arc Suite,1015,False,Southeast,2026-03-08,2026-05-07,Closed Lost,0,105838.22,True,False,True,Timing - Not Ready,Datasite,False,60.0,FY2026-Q2
101899,5273,Estrada-Nolan,Fund/Asset Manager,Arc Suite,1016,False,Northeast,2024-06-30,2024-10-05,Closed Lost,0,72901.31,True,False,True,Price,Workiva,False,97.0,FY2024-Q4
101900,5025,"Robinson, Jones and Welch",Fund/Asset Manager,Arc Suite,1012,False,Mid-Atlantic,2025-07-16,2025-09-01,Closed Lost,0,65113.01,True,False,True,Price,Workiva,False,47.0,FY2025-Q3
101901,5437,Cole-Palmer,Fund/Asset Manager,Arc Suite,1017,False,Texas/Central,2025-01-25,2025-05-05,Closed Lost,0,70545.99,True,False,True,Budget Cut,Intralinks,False,100.0,FY2025-Q2
101902,5476,Acosta Inc,Fund/Asset Manager,Arc Suite,1016,False,Texas/Central,2025-02-25,2025-06-15,Closed Lost,0,86440.99,True,False,False,No Decision / Stalled,Datasite,False,110.0,FY2025-Q2
101903,5193,Harrison-Alexander,Fund/Asset Manager,Arc Suite,1017,False,Midwest,2025-11-03,2026-03-31,Closed Won,100,26585.18,True,True,True,,,False,148.0,FY2026-Q1
101904,5014,Rodriguez LLC,Fund/Asset Manager,Arc Suite,1015,False,West,2025-07-21,2025-08-11,Closed Lost,0,69391.16,True,False,False,Price,In-house Build,False,21.0,FY2025-Q3
101905,5237,Gay Inc,Fund/Asset Manager,Arc Suite,1017,False,Mid-Atlantic,2025-04-13,2025-09-16,Closed Lost,0,66219.64,True,False,True,No Decision / Stalled,Workiva,False,156.0,FY2025-Q3
101906,5196,Jones-Soto,Fund/Asset Manager,Arc Suite,1012,False,Mid-Atlantic,2025-01-08,2025-05-18,Closed Lost,0,60503.0,True,False,False,Price,Ideagen/Q4,False,130.0,FY2025-Q2
101907,5124,Manning Group,Fund/Asset Manager,Arc Suite,1017,False,Texas/Central,2025-02-22,2025-04-24,Closed Won,100,63408.9,True,True,True,,,False,61.0,FY2025-Q2
101908,5374,"Hall, Hansen and Barnett",Fund/Asset Manager,Arc Suite,1014,False,Midwest,2026-01-04,2026-04-04,Closed Lost,0,59404.09,True,False,False,Timing - Not Ready,Donnelley Legacy/Manual Process,False,90.0,FY2026-Q2
101909,5161,"Burke, Martinez and Riggs",Fund/Asset Manager,Arc Suite,1015,False,Mid-Atlantic,2024-11-28,2025-03-19,Closed Lost,0,73835.0,True,False,True,Budget Cut,Datasite,False,111.0,FY2025-Q1
101910,5319,Willis and Sons,Fund/Asset Manager,Arc Suite,1014,False,Mid-Atlantic,2025-03-16,2025-07-11,Closed Lost,0,37921.95,True,False,False,Feature Gap,Donnelley Legacy/Manual Process,False,117.0,FY2025-Q3
101911,5225,"Garcia, Martin and Jenkins",Fund/Asset Manager,Arc Suite,1016,False,West,2026-05-27,2026-08-06,Needs Analysis,40,88152.03,False,,True,,,False,,FY2026-Q3
101912,5079,Dickson-Brady,Fund/Asset Manager,Arc Suite,1013,False,Northeast,2026-02-07,2026-03-14,Closed Lost,0,59356.96,True,False,False,Budget Cut,Workiva,False,35.0,FY2026-Q1
101913,5273,Estrada-Nolan,Fund/Asset Manager,Arc Suite,1016,False,Northeast,2025-11-25,2026-01-16,Closed Won,100,43813.28,True,True,True,,,False,52.0,FY2026-Q1
101914,5099,Diaz Inc,Fund/Asset Manager,Arc Suite,1015,False,West,2025-08-06,2025-08-31,Closed Lost,0,57075.08,True,False,True,Price,Intralinks,False,25.0,FY2025-Q3
101915,5028,"Washington, Ryan and Cummings",Fund/Asset Manager,Arc Suite,1015,False,Texas/Central,2025-11-28,2026-03-18,Closed Won,100,82848.26,True,True,False,,,False,110.0,FY2026-Q1
101916,5319,Willis and Sons,Fund/Asset Manager,Arc Suite,1013,False,Mid-Atlantic,2025-05-09,2025-10-02,Closed Lost,0,86510.78,True,False,True,Price,Ideagen/Q4,False,146.0,FY2025-Q4
101917,5366,"Ramos, Nelson and Fischer",Fund/Asset Manager,Arc Suite,1017,False,Midwest,2024-07-31,2024-12-13,Closed Won,100,57170.01,True,True,False,,,False,135.0,FY2024-Q4
101918,5273,Estrada-Nolan,Fund/Asset Manager,Arc Suite,1014,False,Northeast,2025-05-03,2025-07-15,Closed Lost,0,74549.54,True,False,False,Timing - Not Ready,Donnelley Legacy/Manual Process,False,73.0,FY2025-Q3
101919,5338,"Le, Lewis and Hayes",Fund/Asset Manager,Arc Suite,1015,False,Northeast,2025-06-24,2025-09-23,Closed Lost,0,67683.65,True,False,False,Price,Donnelley Legacy/Manual Process,False,91.0,FY2025-Q3
101920,5273,Estrada-Nolan,Fund/Asset Manager,Arc Suite,1012,False,Northeast,2025-11-11,2026-02-13,Closed Lost,0,88825.55,True,False,True,Timing - Not Ready,Workiva,False,94.0,FY2026-Q1
101921,5195,Wilson-Jones,Fund/Asset Manager,Arc Suite,1015,False,Southeast,2026-04-07,2026-06-28,Closed Lost,0,45549.82,True,False,False,No Decision / Stalled,Intralinks,False,82.0,FY2026-Q2
101922,5366,"Ramos, Nelson and Fischer",Fund/Asset Manager,Arc Suite,1017,False,Midwest,2024-08-04,2024-10-15,Closed Lost,0,90036.67,True,False,True,Lost to Competitor,In-house Build,False,72.0,FY2024-Q4
101923,5405,"Miller, Lucas and Williams",Fund/Asset Manager,Arc Suite,1012,False,Midwest,2026-05-31,2026-06-19,Closed Lost,0,17215.91,True,False,True,Budget Cut,Workiva,False,19.0,FY2026-Q2
101924,5146,Ramirez-Bean,Fund/Asset Manager,Arc Suite,1015,False,Southeast,2025-04-07,2025-07-23,Closed Lost,0,76547.52,True,False,True,Timing - Not Ready,Toppan Merrill,False,107.0,FY2025-Q3
101925,5294,Taylor and Sons,Fund/Asset Manager,Arc Suite,1015,False,West,2025-11-14,2026-01-02,Closed Lost,0,53186.01,True,False,False,Lost to Competitor,Workiva,False,49.0,FY2026-Q1
101926,5279,Armstrong-Andrews,Fund/Asset Manager,Arc Suite,1012,False,Mid-Atlantic,2025-09-09,2025-11-03,Closed Won,100,55211.49,True,True,True,,,False,55.0,FY2025-Q4
101927,5430,Mckee-Lee,Fund/Asset Manager,Arc Suite,1015,False,Mid-Atlantic,2026-04-30,2026-06-30,Closed Won,100,33561.8,True,True,False,,,False,61.0,FY2026-Q2
101928,5091,"Rivera, Johnson and Wiley",Fund/Asset Manager,Arc Suite,1013,False,Texas/Central,2026-02-17,2026-05-21,Closed Lost,0,48518.39,True,False,True,Feature Gap,Workiva,False,93.0,FY2026-Q2
101929,5405,"Miller, Lucas and Williams",Fund/Asset Manager,Arc Suite,1016,False,Midwest,2024-11-12,2025-03-25,Closed Lost,0,61374.24,True,False,False,Budget Cut,Donnelley Legacy/Manual Process,False,133.0,FY2025-Q1
101930,5405,"Miller, Lucas and Williams",Fund/Asset Manager,Arc Suite,1017,False,Midwest,2025-09-13,2026-01-14,Closed Lost,0,74808.4,True,False,False,Timing - Not Ready,Workiva,False,123.0,FY2026-Q1
101931,5478,"Carter, Garcia and Murphy",Fund/Asset Manager,Arc Suite,1017,False,Texas/Central,2025-04-11,2025-08-06,Closed Lost,0,57455.95,True,False,False,Price,Workiva,False,117.0,FY2025-Q3
101932,5434,"Taylor, Wright and Davidson",Fund/Asset Manager,Arc Suite,1013,False,Northeast,2025-03-06,2025-05-15,Closed Won,100,63527.15,True,True,True,,,False,70.0,FY2025-Q2
101933,5366,"Ramos, Nelson and Fischer",Fund/Asset Manager,Arc Suite,1017,False,Midwest,2025-03-26,2025-06-25,Closed Won,100,69276.63,True,True,True,,,False,91.0,FY2025-Q2
101934,5338,"Le, Lewis and Hayes",Fund/Asset Manager,Arc Suite,1013,False,Northeast,2024-08-09,2024-10-28,Closed Lost,0,34912.08,True,False,True,Budget Cut,Workiva,False,80.0,FY2024-Q4
101935,5138,"Hurst, Freeman and Nelson",Fund/Asset Manager,Arc Suite,1016,False,Northeast,2024-07-12,2024-09-07,Closed Lost,0,63348.74,True,False,True,No Decision / Stalled,Ideagen/Q4,False,57.0,FY2024-Q3
101936,5214,Gonzales-Harrison,Fund/Asset Manager,Arc Suite,1013,False,Texas/Central,2025-03-06,2025-05-21,Closed Won,100,18846.88,True,True,False,,,False,76.0,FY2025-Q2
101937,5440,Brown-Shaw,Fund/Asset Manager,Arc Suite,1015,False,Texas/Central,2025-02-04,2025-04-07,Closed Lost,0,37461.12,True,False,True,Feature Gap,In-house Build,False,62.0,FY2025-Q2
101938,5090,May-Ross,Fund/Asset Manager,Arc Suite,1013,False,Northeast,2024-11-07,2025-02-02,Closed Lost,0,48363.34,True,False,False,Price,Donnelley Legacy/Manual Process,False,87.0,FY2025-Q1
101939,5281,Smith-Grimes,Fund/Asset Manager,Arc Suite,1015,False,West,2025-03-09,2025-05-18,Closed Lost,0,24443.26,True,False,False,No Decision / Stalled,Intralinks,False,70.0,FY2025-Q2
101940,5079,Dickson-Brady,Fund/Asset Manager,Arc Suite,1015,False,Northeast,2025-09-15,2025-11-02,Closed Won,100,67872.46,True,True,True,,,False,48.0,FY2025-Q4
101941,5338,"Le, Lewis and Hayes",Fund/Asset Manager,Arc Suite,1013,False,Northeast,2026-03-12,2026-07-20,Negotiation,80,64620.23,False,,False,,,False,,FY2026-Q3
101942,5091,"Rivera, Johnson and Wiley",Fund/Asset Manager,Arc Suite,1017,False,Texas/Central,2026-04-22,2026-08-14,Proposal,60,26064.93,False,,True,,,False,,FY2026-Q3
101943,5140,"Yates, Ramsey and Pittman",Fund/Asset Manager,Arc Suite,1013,False,West,2026-01-26,2026-05-25,Closed Lost,0,42832.92,True,False,True,Price,Datasite,False,119.0,FY2026-Q2
101944,5294,Taylor and Sons,Fund/Asset Manager,Arc Suite,1014,False,West,2025-06-14,2025-08-07,Closed Lost,0,70586.83,True,False,True,Budget Cut,In-house Build,False,54.0,FY2025-Q3
101945,5024,Chapman and Sons,Fund/Asset Manager,Arc Suite,1016,False,Northeast,2026-03-11,2026-06-05,Closed Won,100,31578.29,True,True,True,,,False,86.0,FY2026-Q2
101946,5478,"Carter, Garcia and Murphy",Fund/Asset Manager,Arc Suite,1016,False,Texas/Central,2025-11-13,2026-02-21,Closed Lost,0,44258.96,True,False,False,Feature Gap,Workiva,False,100.0,FY2026-Q1
101947,5331,Boone-Simmons,Fund/Asset Manager,Arc Suite,1016,False,Southeast,2025-04-03,2025-04-16,Closed Lost,0,53285.3,True,False,False,No Decision / Stalled,Datasite,False,13.0,FY2025-Q2
101948,5136,Castaneda-Ashley,Fund/Asset Manager,Arc Suite,1015,False,West,2025-04-11,2025-06-22,Closed Lost,0,78867.28,True,False,False,Lost to Competitor,Ideagen/Q4,False,72.0,FY2025-Q2
101949,5229,"Bryan, Smith and Booth",Fund/Asset Manager,Arc Suite,1017,False,Midwest,2024-11-19,2025-03-04,Closed Lost,0,73299.36,True,False,False,Feature Gap,Toppan Merrill,False,105.0,FY2025-Q1
101950,5263,Young Ltd,Fund/Asset Manager,Arc Suite,1016,False,West,2026-01-17,2026-03-08,Closed Lost,0,36217.92,True,False,False,Price,Toppan Merrill,False,50.0,FY2026-Q1
101951,5225,"Garcia, Martin and Jenkins",Fund/Asset Manager,Arc Suite,1013,False,West,2026-04-09,2026-04-30,Closed Lost,0,63506.63,True,False,True,Budget Cut,Datasite,False,21.0,FY2026-Q2
101952,5017,Spence PLC,Fund/Asset Manager,Arc Suite,1015,False,Mid-Atlantic,2025-04-03,2025-07-08,Closed Lost,0,48168.14,True,False,True,Lost to Competitor,Datasite,False,96.0,FY2025-Q3
101953,5124,Manning Group,Fund/Asset Manager,Arc Suite,1014,False,Texas/Central,2025-08-06,2025-11-13,Closed Lost,0,23718.43,True,False,False,Budget Cut,In-house Build,False,99.0,FY2025-Q4
101954,5229,"Bryan, Smith and Booth",Fund/Asset Manager,Arc Suite,1015,False,Midwest,2025-09-03,2025-11-11,Closed Lost,0,50358.9,True,False,False,Budget Cut,In-house Build,False,69.0,FY2025-Q4
101955,5415,Collins Group,Fund/Asset Manager,Arc Suite,1012,False,Southeast,2025-07-31,2025-11-21,Closed Lost,0,71792.33,True,False,True,Price,Workiva,False,113.0,FY2025-Q4
101956,5357,Kane PLC,Fund/Asset Manager,Arc Suite,1017,False,Mid-Atlantic,2024-11-07,2025-01-17,Closed Lost,0,62845.9,True,False,False,Lost to Competitor,Workiva,False,71.0,FY2025-Q1
101957,5213,Larson-Holloway,Fund/Asset Manager,Arc Suite,1017,False,West,2024-07-10,2024-10-17,Closed Won,100,54134.45,True,True,True,,,False,99.0,FY2024-Q4
101958,5193,Harrison-Alexander,Fund/Asset Manager,Arc Suite,1016,False,Midwest,2025-02-10,2025-06-10,Closed Lost,0,55222.37,True,False,True,Timing - Not Ready,Datasite,False,120.0,FY2025-Q2
